Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,PopulationCount,343,Datavalue,MH
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,28.4,3358,Mental health not good for >=14 days among adults aged >=18 Years,7.3,EA
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,19.4,2873,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,18.9,2319,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,15.8,4646,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21.9,5683,Mental health not good for >=14 days among adults aged >=18 Years,8.1,DF
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,35,2489,Mental health not good for >=14 days among adults aged >=18 Years,7.9,K
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23,2608,Mental health not good for >=14 days among adults aged >=18 Years,11.4,X
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,3611,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,6.1,9344,Mental health not good for >=14 days among adults aged >=18 Years,13.3,AX
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,11.1,4523,Mental health not good for >=14 days among adults aged >=18 Years,16.6,BU
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,10.8,3570,Mental health not good for >=14 days among adults aged >=18 Years,16.9,CB
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,10.2,4082,Mental health not good for >=14 days among adults aged >=18 Years,12.6,BA
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.4,1576,Mental health not good for >=14 days among adults aged >=18 Years,8,AH
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,27.7,1811,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,16.4,4234,Mental health not good for >=14 days among adults aged >=18 Years,9.7,V
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21.7,4561,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,2890,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,30.3,3042,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,29.1,4720,Mental health not good for >=14 days among adults aged >=18 Years,8,AH
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,6087,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,22.1,5927,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,20.2,3680,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,19.5,4580,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,18.5,3011,Mental health not good for >=14 days among adults aged >=18 Years,9.8,M
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,18.3,2806,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,19.5,5379,Mental health not good for >=14 days among adults aged >=18 Years,11.5,AB
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,19.3,3243,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.7,2549,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,20.4,2990,Mental health not good for >=14 days among adults aged >=18 Years,9,G
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.1,2917,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,38.9,2428,Mental health not good for >=14 days among adults aged >=18 Years,7.4,EI
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,24.9,3375,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,5138,Mental health not good for >=14 days among adults aged >=18 Years,7.9,K
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,4359,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.7,3885,Mental health not good for >=14 days among adults aged >=18 Years,7.3,EA
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.8,4043,Mental health not good for >=14 days among adults aged >=18 Years,7.6,DV
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,24.1,3413,Mental health not good for >=14 days among adults aged >=18 Years,14.2,CV
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.7,3252,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.5,4085,Mental health not good for >=14 days among adults aged >=18 Years,10.7,R
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,20.9,3458,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,16.8,3650,Mental health not good for >=14 days among adults aged >=18 Years,9.7,V
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,20.6,3902,Mental health not good for >=14 days among adults aged >=18 Years,10.7,R
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,17.9,2423,Mental health not good for >=14 days among adults aged >=18 Years,10.3,DA
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,16.7,2878,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,17.7,2761,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,19.8,4412,Mental health not good for >=14 days among adults aged >=18 Years,11.1,Y
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.5,3761,Mental health not good for >=14 days among adults aged >=18 Years,12.9,BM
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,31.2,2364,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,2449,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,18.4,2525,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25,4506,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,28.8,3391,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,2937,Mental health not good for >=14 days among adults aged >=18 Years,8.6,DI
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,20,4475,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21,5850,Mental health not good for >=14 days among adults aged >=18 Years,9,G
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,18.7,4134,Mental health not good for >=14 days among adults aged >=18 Years,8.1,DF
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21.6,3635,Mental health not good for >=14 days among adults aged >=18 Years,11.1,Y
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21.7,5911,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.5,3087,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,3877,Mental health not good for >=14 days among adults aged >=18 Years,9.9,J
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,4354,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,22.2,2411,Mental health not good for >=14 days among adults aged >=18 Years,12.1,DG
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21.6,3378,Mental health not good for >=14 days among adults aged >=18 Years,12.3,BC
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.3,2941,Mental health not good for >=14 days among adults aged >=18 Years,10.9,AN
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,24.9,4074,Mental health not good for >=14 days among adults aged >=18 Years,12.2,BS
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,25.3,2197,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21.5,3711,Mental health not good for >=14 days among adults aged >=18 Years,11.4,X
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,21,3695,Mental health not good for >=14 days among adults aged >=18 Years,12,DH
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,18.9,3172,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,17.4,2884,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,22.5,2413,Mental health not good for >=14 days among adults aged >=18 Years,9.4,B
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,2801,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,Los Angeles,Health Outcomes,High blood pressure among adults aged >=18 Years,20.8,3107,Mental health not good for >=14 days among adults aged >=18 Years,10,P
